"geo","sex","edu.att","age.group","year","deaths.new","pop.size","age","mx","mx.tot","pop.tot","deaths.tot","deaths_edu_prop"
"Turkey","F","secondary.higher","25-29",2009,603,2011900,25,0.000526019004959285,0.0008904612,3137860,2795,0.215726217152169
"Turkey","F","secondary.higher","30-34",2009,571,1695060,30,0.000673400147430182,0.0010409764,2957180,3079,0.185359519558513
"Turkey","F","noEdu.primary","35-39",2009,2619,1290740,35,0.00414952354747182,0.0012421532,2663240,3309,0.791254247303885
"Turkey","F","noEdu.primary","40-44",2009,2866,1309380,40,0.00610702523144354,0.0015363748,2329780,3580,0.800420378340506
"Turkey","F","secondary.higher","45-49",2009,672,698560,45,0.00384151425846992,0.0020488532,2093100,4289,0.156665888395984
"Turkey","F","secondary.higher","50-54",2009,677,464920,50,0.00653493722544307,0.002923136,1867640,5460,0.123813403951925
"Turkey","F","noEdu.primary","55-59",2009,6201,1278980,55,0.0211691853090827,0.0044004272,1554580,6841,0.906306487246435
"Turkey","F","noEdu.primary","60-64",2009,7423,1006640,60,0.0309820064359747,0.006922296,1151900,7974,0.930790581072612
"Turkey","F","secondary.higher","65-69",2009,564,84740,65,0.0269393303193637,0.0116229628,923420,10733,0.0524912054813418
"Turkey","F","secondary.higher","70-74",2009,671,49800,70,0.0505185685091697,0.0218556028,751560,16426,0.0408487977529914
"Turkey","F","noEdu.primary","75-79",2009,24094,563320,75,0.155964293342953,0.0419592392,596640,25035,0.962405520867565
"Turkey","F","noEdu.primary","80-84",2009,25807,323240,80,0.310934962697327,0.0786884604,340080,26761,0.964336429229352
"Turkey","F","secondary.higher","85+",2009,1020,7340,85,0.484398150096589,0.183063670177218,176300,32275,0.031584183039045
"Turkey","M","secondary.higher","15-19",2009,3084,3025220,15,0.000694798978823529,0.00107378024,3195100,3431,0.898674647285165
"Turkey","M","noEdu.primary","20-24",2009,1472,307180,20,0.00327654679700791,0.00158743864,3190660,5065,0.290452841072974
"Turkey","M","noEdu.primary","25-29",2009,3515,573620,25,0.00579824845906275,0.00187394368,3140420,5885,0.59723469204525
"Turkey","M","secondary.higher","30-34",2009,2264,2262980,30,0.000978557452576464,0.0021795492,2906980,6336,0.357258064516129
"Turkey","M","secondary.higher","35-39",2009,2553,1911420,35,0.00130139010496657,0.00258406668,2558380,6612,0.386035686578743
"Turkey","M","noEdu.primary","40-44",2009,4566,667140,40,0.00866902152027589,0.00320699754,2215020,7104,0.642666666666667
"Turkey","M","noEdu.primary","45-49",2009,5773,754820,45,0.0147203031254816,0.00415594694,1921860,7988,0.722684703433923
"Turkey","M","secondary.higher","50-54",2009,1959,799400,50,0.00643250593833255,0.00564509046,1618820,9139,0.214282738219241
"Turkey","M","secondary.higher","55-59",2009,1882,505940,55,0.0108582322929445,0.00850210542,1296320,11022,0.170711245067272
"Turkey","M","noEdu.primary","60-64",2009,11506,682500,60,0.0500923953604657,0.0135647188,975000,13226,0.869949109414758
"Turkey","M","noEdu.primary","65-69",2009,16118,625380,65,0.0760773023371832,0.0222495128,804280,17895,0.900654980502026
"Turkey","M","secondary.higher","70-74",2009,2077,102040,70,0.0555536315668891,0.039886479,666320,26578,0.0781359833501027
"Turkey","M","secondary.higher","75-79",2009,2326,53780,75,0.110956294699345,0.0716265188,451640,32350,0.0718767689176332
"Turkey","M","noEdu.primary","80-84",2009,21580,166640,80,0.337491816022674,0.124466172,186660,23233,0.928834497679565
"Turkey","M","noEdu.primary","85+",2009,13294,54220,85,0.610501654068334,0.237148062519565,60120,14258,0.932371912232769
"Turkey","F","secondary.higher","15-19",2009,1554,2756100,15,0.000406722023529412,0.0006285704,3111480,1956,0.794472005669738
"Turkey","F","secondary.higher","20-24",2009,1106,2488680,20,0.000450483273165261,0.0007117456,3145120,2239,0.493620765508139
"Turkey","F","noEdu.primary","25-29",2009,2193,1125960,25,0.00341898301145886,0.0008904612,3137860,2795,0.784273782847831
"Turkey","F","noEdu.primary","30-34",2009,2509,1262120,30,0.00397630063637619,0.0010409764,2957180,3079,0.814640480441487
"Turkey","F","secondary.higher","35-39",2009,691,1372500,35,0.00102885568792931,0.0012421532,2663240,3309,0.208745752696115
"Turkey","F","secondary.higher","40-44",2009,715,1020400,40,0.00195367233418055,0.0015363748,2329780,3580,0.199579621659494
"Turkey","F","noEdu.primary","45-49",2009,3618,1394540,45,0.010360193282594,0.0020488532,2093100,4289,0.843334111604016
"Turkey","F","noEdu.primary","50-54",2009,4784,1402720,50,0.0153313210543481,0.002923136,1867640,5460,0.876186596048075
"Turkey","F","secondary.higher","55-59",2009,641,275600,55,0.0101545772349664,0.0044004272,1554580,6841,0.093693512753565
"Turkey","F","secondary.higher","60-64",2009,552,145260,60,0.015963297343259,0.006922296,1151900,7974,0.0692094189273883
"Turkey","F","noEdu.primary","65-69",2009,10170,838680,65,0.0491367299042441,0.0116229628,923420,10733,0.947508794518658
"Turkey","F","noEdu.primary","70-74",2009,15756,701760,70,0.0841828797295875,0.0218556028,751560,16426,0.959151202247009
"Turkey","F","secondary.higher","75-79",2009,942,33320,75,0.103001066237789,0.0419592392,596640,25035,0.0375944791324351
"Turkey","F","secondary.higher","80-84",2009,955,16840,80,0.220718266558708,0.0786884604,340080,26761,0.0356635707706478
"Turkey","F","noEdu.primary","85+",2009,31256,168960,85,0.645307328887912,0.183063670177218,176300,32275,0.968415816960955
"Turkey","M","noEdu.primary","15-19",2009,348,169880,15,0.00138959795764706,0.00107378024,3195100,3431,0.101325352714835
"Turkey","M","secondary.higher","20-24",2009,3594,2883480,20,0.000853106738121074,0.00158743864,3190660,5065,0.709547158927026
"Turkey","M","secondary.higher","25-29",2009,2371,2566800,25,0.000873633879876844,0.00187394368,3140420,5885,0.40276530795475
"Turkey","M","noEdu.primary","30-34",2009,4073,644000,30,0.0061875651092335,0.0021795492,2906980,6336,0.642741935483871
"Turkey","M","noEdu.primary","35-39",2009,4060,646960,35,0.00611620811708752,0.00258406668,2558380,6612,0.613964313421257
"Turkey","M","secondary.higher","40-44",2009,2539,1547880,40,0.00207713788405291,0.00320699754,2215020,7104,0.357333333333333
"Turkey","M","secondary.higher","45-49",2009,2216,1167040,45,0.00365344586081331,0.00415594694,1921860,7988,0.277315296566077
"Turkey","M","noEdu.primary","50-54",2009,7181,819420,50,0.0230128127518904,0.00564509046,1618820,9139,0.785717261780759
"Turkey","M","noEdu.primary","55-59",2009,9141,790380,55,0.0337663776308792,0.00850210542,1296320,11022,0.829288754932728
"Turkey","M","secondary.higher","60-64",2009,1721,292500,60,0.0174705631483579,0.0135647188,975000,13226,0.130050890585242
"Turkey","M","secondary.higher","65-69",2009,1778,178900,65,0.0293302058802916,0.0222495128,804280,17895,0.0993450194979745
"Turkey","M","noEdu.primary","70-74",2009,24502,564280,70,0.118528553150646,0.039886479,666320,26578,0.921864016649897
"Turkey","M","noEdu.primary","75-79",2009,30025,397860,75,0.193692162575049,0.0716265188,451640,32350,0.928123231082367
"Turkey","M","secondary.higher","80-84",2009,1654,20020,80,0.215198367909214,0.124466172,186660,23233,0.0711655023204347
"Turkey","M","secondary.higher","85+",2009,965,5900,85,0.406877917750634,0.237148062519565,60120,14258,0.0676280877672309
"Turkey","F","noEdu.primary","15-19",2010,339,306900,15,0.000784918588235294,0.000606528,3101200,1881,0.180119581464873
"Turkey","F","noEdu.primary","20-24",2010,975,545900,20,0.0016910674818415,0.000689312,3135900,2162,0.450731707317073
"Turkey","F","secondary.higher","25-29",2010,619,2073500,25,0.000507572827228175,0.000864099,3165600,2736,0.226159793814433
"Turkey","F","secondary.higher","30-34",2010,585,1756200,30,0.000649785679727415,0.001010908,3009200,3043,0.191932773109244
"Turkey","F","noEdu.primary","35-39",2010,2579,1288900,35,0.00400401008097261,0.001206274,2730700,3294,0.782799939329592
"Turkey","F","noEdu.primary","40-44",2010,2788,1286700,40,0.0058928670512913,0.001491451,2374100,3541,0.787189868161528
"Turkey","F","secondary.higher","45-49",2010,706,745800,45,0.00370680191138692,0.001987954,2130400,4236,0.166496055880051
"Turkey","F","secondary.higher","50-54",2010,718,503900,50,0.00630577323633682,0.00283478,1917100,5435,0.131949346066016
"Turkey","F","noEdu.primary","55-59",2010,6291,1332000,55,0.0204268346507365,0.004265349,1636100,6979,0.901288548809169
"Turkey","F","noEdu.primary","60-64",2010,7404,1032900,60,0.0298955445557075,0.0067073,1190600,7986,0.927048934253978
"Turkey","F","secondary.higher","65-69",2010,595,92000,65,0.0259946350320394,0.011261011,947700,10673,0.0556745182012848
"Turkey","F","secondary.higher","70-74",2010,680,52000,70,0.0487470080053558,0.021184411,754900,15993,0.0425100196200091
"Turkey","F","noEdu.primary","75-79",2010,24307,585300,75,0.150495013625705,0.040718569,620900,25283,0.961374748974068
"Turkey","F","noEdu.primary","80-84",2010,26567,342100,80,0.300031247183902,0.076510998,360400,27575,0.963412459287209
"Turkey","F","secondary.higher","85+",2010,1093,8000,85,0.467411512189857,0.179907917362189,185700,33409,0.032695165661334
"Turkey","M","secondary.higher","15-19",2010,2965,3038700,15,0.000661194470588235,0.001021846,3189400,3260,0.909502262443439
"Turkey","M","noEdu.primary","20-24",2010,1169,243400,20,0.00311807399094561,0.001521221,3185600,4847,0.241105463786531
"Turkey","M","noEdu.primary","25-29",2010,3344,554200,25,0.00551781153553303,0.001804026,3174000,5726,0.583922092801222
"Turkey","M","secondary.higher","30-34",2010,2278,2327600,30,0.000931228738839011,0.002102747,2968800,6243,0.364737550471063
"Turkey","M","secondary.higher","35-39",2010,2585,1978100,35,0.0012384473318299,0.002493122,2622000,6537,0.395288802839626
"Turkey","M","noEdu.primary","40-44",2010,4372,645900,40,0.0082497373619092,0.003089747,2264900,6998,0.624736225087925
"Turkey","M","noEdu.primary","45-49",2010,5554,733400,45,0.0140083438931237,0.003995645,1972600,7882,0.704518960433381
"Turkey","M","secondary.higher","50-54",2010,2059,857000,50,0.00612139264460795,0.005416296,1670600,9049,0.227487535226534
"Turkey","M","secondary.higher","55-59",2010,1988,549900,55,0.0103330652048655,0.008145641,1355200,11039,0.180069708491762
"Turkey","M","noEdu.primary","60-64",2010,11145,682100,60,0.0476696366004187,0.012988968,995500,12931,0.861876109947783
"Turkey","M","noEdu.primary","65-69",2010,15330,613700,65,0.0723977627713108,0.021315487,806000,17181,0.892206670816683
"Turkey","M","secondary.higher","70-74",2010,2128,108400,70,0.052866735750417,0.038269302,669100,25606,0.0830868707956391
"Turkey","M","secondary.higher","75-79",2010,2428,58300,75,0.10558980477546,0.068888496,478300,32950,0.073660153398825
"Turkey","M","noEdu.primary","80-84",2010,22176,177400,80,0.321168754451567,0.12008057,199000,23897,0.927947882736156
"Turkey","M","noEdu.primary","85+",2010,13759,57500,85,0.580974253356636,0.23126762739602,63900,14779,0.930920135986178
"Turkey","F","secondary.higher","15-19",2010,1543,2794300,15,0.000392459294117647,0.000606528,3101200,1881,0.819880418535127
"Turkey","F","secondary.higher","20-24",2010,1188,2590000,20,0.000434685945609878,0.000689312,3135900,2162,0.549268292682927
"Turkey","F","noEdu.primary","25-29",2010,2118,1092100,25,0.00329908778392066,0.000864099,3165600,2736,0.773840206185567
"Turkey","F","noEdu.primary","30-34",2010,2459,1253000,30,0.00383686166637815,0.001010908,3009200,3043,0.808067226890756
"Turkey","F","secondary.higher","35-39",2010,716,1441800,35,0.000992776278819984,0.001206274,2730700,3294,0.217200060670408
"Turkey","F","secondary.higher","40-44",2010,754,1087400,40,0.00188516190629699,0.001491451,2374100,3541,0.212810131838472
"Turkey","F","noEdu.primary","45-49",2010,3531,1384600,45,0.00999688708107346,0.001987954,2130400,4236,0.833503944119949
"Turkey","F","noEdu.primary","50-54",2010,4718,1413200,50,0.0147936897703927,0.00283478,1917100,5435,0.868050653933984
"Turkey","F","secondary.higher","55-59",2010,689,304100,55,0.00979848147664872,0.004265349,1636100,6979,0.0987114511908311
"Turkey","F","secondary.higher","60-64",2010,583,157700,60,0.0154035042232536,0.0067073,1190600,7986,0.0729510657460222
"Turkey","F","noEdu.primary","65-69",2010,10079,855700,65,0.0474136270421919,0.011261011,947700,10673,0.944325481798715
"Turkey","F","noEdu.primary","70-74",2010,15314,702900,70,0.0812307955904816,0.021184411,754900,15993,0.957489980379991
"Turkey","F","secondary.higher","75-79",2010,977,35600,75,0.0993890751188313,0.040718569,620900,25283,0.0386252510259321
"Turkey","F","secondary.higher","80-84",2010,1009,18300,80,0.212978226113288,0.076510998,360400,27575,0.0365875407127906
"Turkey","F","noEdu.primary","85+",2010,32317,177700,85,0.622678006434486,0.179907917362189,185700,33409,0.967304834338666
"Turkey","M","noEdu.primary","15-19",2010,296,150700,15,0.00132238894117647,0.001021846,3189400,3260,0.0904977375565611
"Turkey","M","secondary.higher","20-24",2010,3679,2942200,20,0.000811845548510064,0.001521221,3185600,4847,0.758894536213469
"Turkey","M","secondary.higher","25-29",2010,2383,2619800,25,0.000831379878639445,0.001804026,3174000,5726,0.416077907198778
"Turkey","M","noEdu.primary","30-34",2010,3966,641200,30,0.00588829857458525,0.002102747,2968800,6243,0.635262449528937
"Turkey","M","noEdu.primary","35-39",2010,3953,643900,35,0.00582039282042796,0.002493122,2622000,6537,0.604711197160374
"Turkey","M","secondary.higher","40-44",2010,2627,1619000,40,0.00197667544922221,0.003089747,2264900,6998,0.375263774912075
"Turkey","M","secondary.higher","45-49",2010,2329,1239200,45,0.00347674403012729,0.003995645,1972600,7882,0.295481039566619
"Turkey","M","noEdu.primary","50-54",2010,6991,813600,50,0.0218997796600058,0.005416296,1670600,9049,0.772512464773466
"Turkey","M","noEdu.primary","55-59",2010,9052,805300,55,0.0321332397740932,0.008145641,1355200,11039,0.819930291508238
"Turkey","M","secondary.higher","60-64",2010,1787,313400,60,0.0166255853906353,0.012988968,995500,12931,0.138123890052217
"Turkey","M","secondary.higher","65-69",2010,1852,192300,65,0.0279116270177895,0.021315487,806000,17181,0.107793329183317
"Turkey","M","noEdu.primary","70-74",2010,23479,560700,70,0.112795824891297,0.038269302,669100,25606,0.916913129204361
"Turkey","M","noEdu.primary","75-79",2010,30523,420000,75,0.184324086238226,0.068888496,478300,32950,0.926339846601175
"Turkey","M","secondary.higher","80-84",2010,1722,21600,80,0.204790126753086,0.12008057,199000,23897,0.0720521172638437
"Turkey","M","secondary.higher","85+",2010,1021,6400,85,0.387198941882013,0.23126762739602,63900,14779,0.0690798640138215
"Turkey","F","noEdu.primary","15-19",2011,321,297380,15,0.000761280752941176,0.0005882624,3136420,1846,0.173547400611621
"Turkey","F","noEdu.primary","20-24",2011,892,498380,20,0.00164014095875217,0.0006710496,3132700,2103,0.424053913945049
"Turkey","F","secondary.higher","25-29",2011,677,2177460,25,0.000492287263770232,0.0008421592,3160280,2662,0.254209153426607
"Turkey","F","secondary.higher","30-34",2011,606,1818700,30,0.000630217374040573,0.0009872064,3038620,3000,0.201688060488834
"Turkey","F","noEdu.primary","35-39",2011,2542,1280480,35,0.00388342925612197,0.0011784592,2784120,3281,0.774489954835695
"Turkey","F","noEdu.primary","40-44",2011,2769,1288300,40,0.00571540326987961,0.0014562808,2448560,3566,0.776301918616909
"Turkey","F","secondary.higher","45-49",2011,770,818100,45,0.00359517151511069,0.0019399632,2187000,4243,0.181436941103916
"Turkey","F","secondary.higher","50-54",2011,779,553680,50,0.00611587477884494,0.002764624,1962600,5426,0.143498707791382
"Turkey","F","noEdu.primary","55-59",2011,6253,1344760,55,0.0198116802126949,0.0041574792,1688200,7019,0.890858021801645
"Turkey","F","noEdu.primary","60-64",2011,7625,1083800,60,0.0289952397740045,0.00653608,1269320,8297,0.918942628223873
"Turkey","F","secondary.higher","65-69",2011,666,105260,65,0.0252118062003264,0.0109720888,993920,10906,0.0609834558823529
"Turkey","F","secondary.higher","70-74",2011,762,59580,70,0.0472789911134355,0.0206477688,784780,16204,0.0469875900720576
"Turkey","F","noEdu.primary","75-79",2011,23979,591180,75,0.145962853987763,0.0397287752,629160,24996,0.959289851366825
"Turkey","F","noEdu.primary","80-84",2011,27522,362340,80,0.290995801584421,0.0747787984,382720,28620,0.961605107159143
"Turkey","F","secondary.higher","85+",2011,1257,9320,85,0.45333540734877,0.177451608449909,203840,36172,0.0347241622980723
"Turkey","M","secondary.higher","15-19",2011,2903,3073240,15,0.000640676752941176,0.0009901368,3230080,3199,0.907373271889401
"Turkey","M","noEdu.primary","20-24",2011,1066,224800,20,0.00302131613135258,0.0014804168,3187540,4719,0.225838591829957
"Turkey","M","noEdu.primary","25-29",2011,3070,491620,25,0.00534658672323985,0.0017618408,3173760,5592,0.548851774530271
"Turkey","M","secondary.higher","30-34",2011,2330,2381980,30,0.000902331509388003,0.0020559976,3004320,6177,0.377126819856166
"Turkey","M","secondary.higher","35-39",2011,2646,2043940,35,0.00120001671299451,0.0024377176,2685440,6547,0.404052050732993
"Turkey","M","noEdu.primary","40-44",2011,4333,645140,40,0.00799373736586648,0.0030182576,2337540,7056,0.614047619047619
"Turkey","M","noEdu.primary","45-49",2011,5446,716440,45,0.0135736469053429,0.003897836,2035600,7935,0.686309103740296
"Turkey","M","secondary.higher","50-54",2011,2255,934160,50,0.00593143793162145,0.0052764368,1730640,9132,0.246892126721027
