"geo","sex","edu.att","age.group","year","log.mx.new","pop.size","region","sigma","mu"
"North Macedonia","F","noEdu.primary","15-19",1992,NA,14860,"region1",0.33202156546025,-7.43407393773817
"North Macedonia","M","secondary.higher","15-19",1992,NA,75360,"region1",0.131779993276508,-7.11730005881946
"North Macedonia","F","secondary.higher","15-19",1992,NA,66140,"region1",0.195358480538656,-7.84315871815989
"North Macedonia","M","noEdu.primary","15-19",1992,NA,9480,"region1",0.292963529577223,-6.71316501520982
"North Macedonia","F","noEdu.primary","15-19",1993,NA,14040,"region1",0.335265460599573,-7.42737243435233
"North Macedonia","M","secondary.higher","15-19",1993,NA,75340,"region1",0.131335763266237,-7.11792722362585
"North Macedonia","F","secondary.higher","15-19",1993,NA,66560,"region1",0.193669719097986,-7.84657061240547
"North Macedonia","M","noEdu.primary","15-19",1993,NA,9020,"region1",0.291910124085076,-6.71710471501095
"North Macedonia","F","noEdu.primary","15-19",1994,NA,13220,"region1",0.344102754512185,-7.44177868256773
"North Macedonia","M","secondary.higher","15-19",1994,NA,75320,"region1",0.129965004913978,-7.12252554619822
"North Macedonia","F","secondary.higher","15-19",1994,NA,66980,"region1",0.196114264760672,-7.84544358522022
"North Macedonia","M","noEdu.primary","15-19",1994,NA,8560,"region1",0.307510575063046,-6.71780588117926
"North Macedonia","F","noEdu.primary","15-19",1995,NA,12400,"region1",0.360217889681367,-7.44812336054677
"North Macedonia","M","secondary.higher","15-19",1995,NA,75300,"region1",0.13097295678062,-7.12483580152194
"North Macedonia","F","secondary.higher","15-19",1995,NA,67400,"region1",0.195088862696844,-7.84767840672619
"North Macedonia","M","noEdu.primary","15-19",1995,NA,8100,"region1",0.315059901977091,-6.72515856229896
"North Macedonia","F","noEdu.primary","15-19",1996,NA,11820,"region1",0.367745794685074,-7.49634657924297
"North Macedonia","M","secondary.higher","15-19",1996,NA,76340,"region1",0.133542329666319,-7.16806321154118
"North Macedonia","F","secondary.higher","15-19",1996,NA,68580,"region1",0.19893574314958,-7.8913659326308
"North Macedonia","M","noEdu.primary","15-19",1996,NA,7840,"region1",0.325186728416158,-6.76227959045015
"North Macedonia","F","noEdu.primary","15-19",1997,NA,11240,"region1",0.395468644331376,-7.53831756497286
"North Macedonia","M","secondary.higher","15-19",1997,NA,77380,"region1",0.133620479270074,-7.19744790376912
"North Macedonia","F","secondary.higher","15-19",1997,NA,69760,"region1",0.199587878355969,-7.92339076685463
"North Macedonia","M","noEdu.primary","15-19",1997,NA,7580,"region1",0.330902678518203,-6.79745880966184
"North Macedonia","F","noEdu.primary","15-19",1998,NA,10660,"region1",0.401281071148511,-7.56254091971119
"North Macedonia","M","secondary.higher","15-19",1998,NA,78420,"region1",0.135745254028365,-7.22889883536253
"North Macedonia","F","secondary.higher","15-19",1998,NA,70940,"region1",0.200600154917948,-7.95212227801422
"North Macedonia","M","noEdu.primary","15-19",1998,NA,7320,"region1",0.345378935684096,-6.83980349183188
"North Macedonia","F","noEdu.primary","15-19",1999,NA,10080,"region1",0.42250828697464,-7.62146255453697
"North Macedonia","M","secondary.higher","15-19",1999,NA,79460,"region1",0.137887303756959,-7.26254234540314
"North Macedonia","F","secondary.higher","15-19",1999,NA,72120,"region1",0.204139295231516,-7.98533097088363
"North Macedonia","M","noEdu.primary","15-19",1999,NA,7060,"region1",0.354015133926243,-6.8668245525923
"North Macedonia","F","noEdu.primary","15-19",2000,NA,9500,"region1",0.432169718102067,-7.64623975794177
"North Macedonia","M","secondary.higher","15-19",2000,NA,80500,"region1",0.139631474916768,-7.29638257264756
"North Macedonia","F","secondary.higher","15-19",2000,NA,73300,"region1",0.202779353753481,-8.02004788058249
"North Macedonia","M","noEdu.primary","15-19",2000,NA,6800,"region1",0.374138153216262,-6.90703982760305
"North Macedonia","F","noEdu.primary","15-19",2001,NA,8920,"region1",0.4439017722749,-7.66917170046436
"North Macedonia","M","secondary.higher","15-19",2001,NA,79620,"region1",0.140058857125095,-7.30543746728008
"North Macedonia","F","secondary.higher","15-19",2001,NA,72760,"region1",0.203101125786325,-8.03366683109842
"North Macedonia","M","noEdu.primary","15-19",2001,NA,6460,"region1",0.372393163861933,-6.91686972731344
"North Macedonia","F","noEdu.primary","15-19",2002,NA,8340,"region1",0.461187285424963,-7.68495766460807
"North Macedonia","M","secondary.higher","15-19",2002,NA,78740,"region1",0.139493624154776,-7.31571651030332
"North Macedonia","F","secondary.higher","15-19",2002,NA,72220,"region1",0.202712629810171,-8.03028972244973
"North Macedonia","M","noEdu.primary","15-19",2002,NA,6120,"region1",0.384118104427655,-6.93513786428475
"North Macedonia","F","noEdu.primary","15-19",2003,NA,7760,"region1",0.480157840532167,-7.68987766311849
"North Macedonia","M","secondary.higher","15-19",2003,NA,77860,"region1",0.141339392048352,-7.32722919977688
"North Macedonia","F","secondary.higher","15-19",2003,NA,71680,"region1",0.209417072598208,-8.05426581626265
"North Macedonia","M","noEdu.primary","15-19",2003,NA,5780,"region1",0.4035109073404,-6.94844900647753
"North Macedonia","F","noEdu.primary","15-19",2004,NA,7180,"region1",0.510551897494704,-7.74277676388608
"North Macedonia","M","secondary.higher","15-19",2004,NA,76980,"region1",0.140604529365749,-7.33821488528418
"North Macedonia","F","secondary.higher","15-19",2004,NA,71140,"region1",0.212351977961504,-8.06318619287869
"North Macedonia","M","noEdu.primary","15-19",2004,NA,5440,"region1",0.410129346299538,-6.97266862493704
"North Macedonia","F","noEdu.primary","15-19",2005,NA,6600,"region1",0.526239421724924,-7.75315806266284
"North Macedonia","M","secondary.higher","15-19",2005,NA,76100,"region1",0.145081943702909,-7.34742236142084
"North Macedonia","F","secondary.higher","15-19",2005,NA,70600,"region1",0.208162344204807,-8.08069032753597
"North Macedonia","M","noEdu.primary","15-19",2005,NA,5100,"region1",0.426784627956603,-6.99350867683457
"North Macedonia","F","noEdu.primary","15-19",2006,NA,6280,"region1",0.530855727498345,-7.75656440902027
"North Macedonia","M","secondary.higher","15-19",2006,NA,75540,"region1",0.14765269908401,-7.37559829696861
"North Macedonia","F","secondary.higher","15-19",2006,NA,70280,"region1",0.216255155143239,-8.09554215374587
"North Macedonia","M","noEdu.primary","15-19",2006,NA,4980,"region1",0.440125401585104,-7.02121339604895
"North Macedonia","F","noEdu.primary","15-19",2007,NA,5960,"region1",0.554986341008299,-7.80380157532121
"North Macedonia","M","secondary.higher","15-19",2007,NA,74980,"region1",0.14836287556306,-7.37315810387185
"North Macedonia","F","secondary.higher","15-19",2007,NA,69960,"region1",0.216801971011635,-8.10285487760921
"North Macedonia","M","noEdu.primary","15-19",2007,NA,4860,"region1",0.440206483768267,-7.02838243305678
"North Macedonia","F","noEdu.primary","15-19",2008,NA,5640,"region1",0.578161140707213,-7.84734182159871
"North Macedonia","M","secondary.higher","15-19",2008,NA,74420,"region1",0.150379879375418,-7.40328100431533
"North Macedonia","F","secondary.higher","15-19",2008,NA,69640,"region1",0.215927710287531,-8.13014152011775
"North Macedonia","M","noEdu.primary","15-19",2008,NA,4740,"region1",0.449694689150992,-7.04276948738312
"North Macedonia","F","noEdu.primary","15-19",2009,NA,5320,"region1",0.589883984050027,-7.86935995827324
"North Macedonia","M","secondary.higher","15-19",2009,NA,73860,"region1",0.15533708162612,-7.43568591731843
"North Macedonia","F","secondary.higher","15-19",2009,NA,69320,"region1",0.22455635434199,-8.16506887394494
"North Macedonia","M","noEdu.primary","15-19",2009,NA,4620,"region1",0.469047017975519,-7.07843656735268
"North Macedonia","F","noEdu.primary","15-19",2010,NA,5000,"region1",0.606879463577908,-7.90771873394638
"North Macedonia","M","secondary.higher","15-19",2010,NA,73300,"region1",0.15859895299123,-7.46439147614959
"North Macedonia","F","secondary.higher","15-19",2010,NA,69000,"region1",0.226968819426277,-8.19218148079075
"North Macedonia","M","noEdu.primary","15-19",2010,NA,4500,"region1",0.480338823016448,-7.1291206685514
"North Macedonia","F","noEdu.primary","15-19",2011,NA,4600,"region1",0.646315602226562,-7.96585898537888
"North Macedonia","M","secondary.higher","15-19",2011,NA,71620,"region1",0.158460423617131,-7.4898147823267
"North Macedonia","F","secondary.higher","15-19",2011,NA,67340,"region1",0.230413817525647,-8.2163767094399
"North Macedonia","M","noEdu.primary","15-19",2011,NA,4120,"region1",0.494226130773939,-7.15293065848704
"North Macedonia","F","noEdu.primary","15-19",2012,NA,4200,"region1",0.675501529833174,-7.99123646947008
"North Macedonia","M","secondary.higher","15-19",2012,NA,69940,"region1",0.163044957271465,-7.51421051227344
"North Macedonia","F","secondary.higher","15-19",2012,NA,65680,"region1",0.237944777668114,-8.24455196316474
"North Macedonia","M","noEdu.primary","15-19",2012,NA,3740,"region1",0.523127083498903,-7.19802417314934
"North Macedonia","F","noEdu.primary","15-19",2013,NA,3800,"region1",0.699466176095652,-8.03325453137797
"North Macedonia","M","secondary.higher","15-19",2013,NA,68260,"region1",0.16927262286913,-7.54459831796021
"North Macedonia","F","secondary.higher","15-19",2013,NA,64020,"region1",0.247631571355614,-8.26859519755146
"North Macedonia","M","noEdu.primary","15-19",2013,NA,3360,"region1",0.554652963398543,-7.23105107981553
"North Macedonia","F","noEdu.primary","15-19",2014,NA,3400,"region1",0.735706669571893,-8.08589333312684
"North Macedonia","M","secondary.higher","15-19",2014,NA,66580,"region1",0.167821034265874,-7.55404389726132
"North Macedonia","F","secondary.higher","15-19",2014,NA,62360,"region1",0.248193821280338,-8.2862706560367
"North Macedonia","M","noEdu.primary","15-19",2014,NA,2980,"region1",0.587382632518303,-7.27986190357119
"North Macedonia","F","noEdu.primary","15-19",2015,NA,3000,"region1",0.807713409102855,-8.2387134678009
"North Macedonia","M","secondary.higher","15-19",2015,NA,64900,"region1",0.184605580966519,-7.65412026664702
"North Macedonia","F","secondary.higher","15-19",2015,NA,60700,"region1",0.270150483063368,-8.38525570876869
"North Macedonia","M","noEdu.primary","15-19",2015,NA,2600,"region1",0.63500268614919,-7.3812791620015
"Montenegro","F","noEdu.primary","15-19",1978,NA,2720,"region1",0.627838645101242,-7.37032536672635
"Montenegro","M","secondary.higher","15-19",1978,NA,28720,"region1",0.190036662924654,-6.92385733318445
"Montenegro","F","secondary.higher","15-19",1978,NA,25340,"region1",0.281272415547246,-7.65637078005708
"Montenegro","M","noEdu.primary","15-19",1978,NA,1520,"region1",0.602692364866892,-6.6362056886714
"Montenegro","F","noEdu.primary","15-19",1979,NA,2560,"region1",0.648309793672069,-7.39998090695497
"Montenegro","M","secondary.higher","15-19",1979,NA,28960,"region1",0.194289385108346,-6.93700771545591
"Montenegro","F","secondary.higher","15-19",1979,NA,25620,"region1",0.283927381485724,-7.68841110172772
"Montenegro","M","noEdu.primary","15-19",1979,NA,1460,"region1",0.615263196631325,-6.66854392044809
"Montenegro","F","noEdu.primary","15-19",1980,NA,2400,"region1",0.67312513589275,-7.45141488641005
"Montenegro","M","secondary.higher","15-19",1980,NA,29200,"region1",0.185517255476525,-6.9684432375246
"Montenegro","F","secondary.higher","15-19",1980,NA,25900,"region1",0.284402708287435,-7.7041572510986
"Montenegro","M","noEdu.primary","15-19",1980,NA,1400,"region1",0.634718288298386,-6.70543958040769
"Montenegro","F","noEdu.primary","15-19",1981,NA,2280,"region1",0.688689730382946,-7.4580518905473
"Montenegro","M","secondary.higher","15-19",1981,NA,28700,"region1",0.191062110520745,-6.98328986138355
"Montenegro","F","secondary.higher","15-19",1981,NA,25520,"region1",0.28408987481495,-7.72098134794281
"Montenegro","M","noEdu.primary","15-19",1981,NA,1360,"region1",0.637260537468036,-6.72015575296614
"Montenegro","F","noEdu.primary","15-19",1982,NA,2160,"region1",0.713025173380538,-7.51704662870241
"Montenegro","M","secondary.higher","15-19",1982,NA,28200,"region1",0.19663424924227,-7.00859788878752
"Montenegro","F","secondary.higher","15-19",1982,NA,25140,"region1",0.28977541117123,-7.73981538916355
"Montenegro","M","noEdu.primary","15-19",1982,NA,1320,"region1",0.660370301816394,-6.75884449339639
"Montenegro","F","noEdu.primary","15-19",1983,NA,2040,"region1",0.731833047119636,-7.5586157701149
"Montenegro","M","secondary.higher","15-19",1983,NA,27700,"region1",0.200909117745464,-7.05203648389216
"Montenegro","F","secondary.higher","15-19",1983,NA,24760,"region1",0.301745763562184,-7.80041147029731
"Montenegro","M","noEdu.primary","15-19",1983,NA,1280,"region1",0.680664757288644,-6.82596634559455
"Montenegro","F","noEdu.primary","15-19",1984,NA,1920,"region1",0.763436366252031,-7.60996459125408
"Montenegro","M","secondary.higher","15-19",1984,NA,27200,"region1",0.206631009234838,-7.07258334071074
"Montenegro","F","secondary.higher","15-19",1984,NA,24380,"region1",0.305348018353814,-7.80819842965617
"Montenegro","M","noEdu.primary","15-19",1984,NA,1240,"region1",0.687797356674055,-6.84394436837334
"Montenegro","F","noEdu.primary","15-19",1985,NA,1800,"region1",0.786452020546532,-7.65310482095469
"Montenegro","M","secondary.higher","15-19",1985,NA,26700,"region1",0.206436737866463,-7.07949435695972
"Montenegro","F","secondary.higher","15-19",1985,NA,24000,"region1",0.308166204617246,-7.82285810622674
"Montenegro","M","noEdu.primary","15-19",1985,NA,1200,"region1",0.688762237087193,-6.8560206967486
"Montenegro","F","noEdu.primary","15-19",1986,NA,1720,"region1",0.799924703139069,-7.66134431852791
"Montenegro","M","secondary.higher","15-19",1986,NA,26580,"region1",0.208490691550297,-7.09026600856593
"Montenegro","F","secondary.higher","15-19",1986,NA,23960,"region1",0.310096208065263,-7.824150858133
"Montenegro","M","noEdu.primary","15-19",1986,NA,1140,"region1",0.714868392412885,-6.87994317534575
"Montenegro","F","noEdu.primary","15-19",1987,NA,1640,"region1",0.815082971592853,-7.66585213071374
"Montenegro","M","secondary.higher","15-19",1987,NA,26460,"region1",0.210851886646761,-7.10289923126386
"Montenegro","F","secondary.higher","15-19",1987,NA,23920,"region1",0.310477918149166,-7.83965002027111
"Montenegro","M","noEdu.primary","15-19",1987,NA,1080,"region1",0.741113236456458,-6.91916109333421
"Montenegro","F","noEdu.primary","15-19",1988,NA,1560,"region1",0.821530744106112,-7.67029095236044
"Montenegro","M","secondary.higher","15-19",1988,NA,26340,"region1",0.211343014349077,-7.10935294407485
"Montenegro","F","secondary.higher","15-19",1988,NA,23880,"region1",0.315361862036057,-7.85073593520192
"Montenegro","M","noEdu.primary","15-19",1988,NA,1020,"region1",0.749895783237605,-6.93732950925959
"Montenegro","F","noEdu.primary","15-19",1989,NA,1480,"region1",0.859481581828776,-7.75449170867662
"Montenegro","M","secondary.higher","15-19",1989,NA,26220,"region1",0.212699142773338,-7.10711109968312
"Montenegro","F","secondary.higher","15-19",1989,NA,23840,"region1",0.316204078769385,-7.85305633524671
"Montenegro","M","noEdu.primary","15-19",1989,NA,960,"region1",0.763616764179938,-6.92721812720438
"Montenegro","F","noEdu.primary","15-19",1990,NA,1400,"region1",0.876724807427497,-7.75592963891257
"Montenegro","M","secondary.higher","15-19",1990,NA,26100,"region1",0.219461212080935,-7.13053082697841
"Montenegro","F","secondary.higher","15-19",1990,NA,23800,"region1",0.321274406897241,-7.87500358459377
"Montenegro","M","noEdu.primary","15-19",1990,NA,900,"region1",0.79280285840483,-6.97881588277962
"Montenegro","F","noEdu.primary","15-19",1991,NA,1340,"region1",0.886607265871537,-7.74288962838499
"Montenegro","M","secondary.higher","15-19",1991,NA,25680,"region1",0.219991870819035,-7.13577556388205
"Montenegro","F","secondary.higher","15-19",1991,NA,23480,"region1",0.317558149056,-7.87240414253116
"Montenegro","M","noEdu.primary","15-19",1991,NA,880,"region1",0.796468388694791,-6.98771047779609
"Montenegro","F","noEdu.primary","15-19",1992,NA,1280,"region1",0.885725094880371,-7.76303776634187
"Montenegro","M","secondary.higher","15-19",1992,NA,25260,"region1",0.218880849655749,-7.13289692814488
"Montenegro","F","secondary.higher","15-19",1992,NA,23160,"region1",0.327444325724869,-7.87044963465975
"Montenegro","M","noEdu.primary","15-19",1992,NA,860,"region1",0.80176428680382,-6.98412669980559
"Montenegro","F","noEdu.primary","15-19",1993,NA,1220,"region1",0.917461521292325,-7.80217399748193
"Montenegro","M","secondary.higher","15-19",1993,NA,24840,"region1",0.222030021068574,-7.13787051936558
"Montenegro","F","secondary.higher","15-19",1993,NA,22840,"region1",0.331974130329906,-7.88483543464043
"Montenegro","M","noEdu.primary","15-19",1993,NA,840,"region1",0.801185351648691,-6.96377917750119
"Montenegro","F","noEdu.primary","15-19",1994,NA,1160,"region1",0.945908985264613,-7.83371931237531
"Montenegro","M","secondary.higher","15-19",1994,NA,24420,"region1",0.224731269754418,-7.13395836581314
"Montenegro","F","secondary.higher","15-19",1994,NA,22520,"region1",0.326053115166804,-7.87775654408228
